,timestamp,se3
239,2023-01-30 21:00:00,2342.8559382535
240,2023-01-31 00:00:00,2145.0724675845004
241,2023-01-31 03:00:00,2204.2547802359004
242,2023-01-31 06:00:00,2820.1326531839
243,2023-01-31 09:00:00,2805.2416196775
244,2023-01-31 12:00:00,2713.2226690386997
245,2023-01-31 15:00:00,2724.2954888259
246,2023-01-31 18:00:00,2624.2582893764
247,2023-01-31 21:00:00,2415.4019989221
248,2023-02-01 00:00:00,2180.5818551761
249,2023-02-01 03:00:00,2227.164062553
250,2023-02-01 06:00:00,2818.2235463243
251,2023-02-01 09:00:00,2818.6053676966
252,2023-02-01 12:00:00,2773.1686244346997
253,2023-02-01 15:00:00,2746.4411283984
254,2023-02-01 18:00:00,2650.2221426681003
255,2023-02-01 21:00:00,2426.4748187093
256,2023-02-02 00:00:00,2215.7094213954
257,2023-02-02 03:00:00,2297.0373736193
258,2023-02-02 06:00:00,2957.5883470846
259,2023-02-02 09:00:00,2930.4790296759998
260,2023-02-02 12:00:00,2844.5692209883
261,2023-02-02 15:00:00,2829.2963661115
262,2023-02-02 18:00:00,2753.3139130941
263,2023-02-02 21:00:00,2533.7666242249
264,2023-02-03 00:00:00,2295.1282667597
265,2023-02-03 03:00:00,2358.8924358749
266,2023-02-03 06:00:00,3000.7341621146
267,2023-02-03 09:00:00,2987.7522354678
268,2023-02-03 12:00:00,2842.2782927564
269,2023-02-03 15:00:00,2704.4407774853
270,2023-02-03 18:00:00,2581.4942957187
271,2023-02-03 21:00:00,2323.7648696556
272,2023-02-04 00:00:00,2191.6546749633
273,2023-02-04 03:00:00,2126.3632203608
274,2023-02-04 06:00:00,2332.5467612109
275,2023-02-04 09:00:00,2398.9836799284
276,2023-02-04 12:00:00,2332.9285825832
277,2023-02-04 15:00:00,2470.0024551097003
278,2023-02-04 18:00:00,2448.6204582818
279,2023-02-04 21:00:00,2300.8555873385
280,2023-02-05 00:00:00,2201.2002092613
281,2023-02-05 03:00:00,2155.7634659994
282,2023-02-05 06:00:00,2231.3640976445
283,2023-02-05 09:00:00,2377.6016831005
284,2023-02-05 12:00:00,2385.2381105389
285,2023-02-05 15:00:00,2474.9661329458
286,2023-02-05 18:00:00,2439.4567453542
287,2023-02-05 21:00:00,2307.7283720342
288,2023-02-06 00:00:00,2230.9822762721997
289,2023-02-06 03:00:00,2355.8378648984003
290,2023-02-06 06:00:00,3015.6251956191
291,2023-02-06 09:00:00,3016.770659736
292,2023-02-06 12:00:00,2894.587820714
293,2023-02-06 15:00:00,2850.2965415670997
294,2023-02-06 18:00:00,2739.950165075
295,2023-02-06 21:00:00,2500.1663434948
296,2023-02-07 00:00:00,2263.8189142596
297,2023-02-07 03:00:00,2263.4370928892
298,2023-02-07 06:00:00,2883.5150009268
299,2023-02-07 09:00:00,2899.9333199205003
300,2023-02-07 12:00:00,2838.0782576649
301,2023-02-07 15:00:00,2782.7141587327
302,2023-02-07 18:00:00,2639.1493228828
303,2023-02-07 21:00:00,2372.6380052644
304,2023-02-08 00:00:00,2100.0175456968
305,2023-02-08 03:00:00,2169.1272140184997
306,2023-02-08 06:00:00,2772.0231603197
307,2023-02-08 09:00:00,2789.5869434284004
308,2023-02-08 12:00:00,2764.3867328794004
309,2023-02-08 15:00:00,2756.3684840687
310,2023-02-08 18:00:00,2656.3312846192
311,2023-02-08 21:00:00,2447.0931727945
312,2023-02-09 00:00:00,2214.5639572785
313,2023-02-09 03:00:00,2287.8736606936004
314,2023-02-09 06:00:00,2885.0422864141
315,2023-02-09 09:00:00,2894.9696420844
316,2023-02-09 12:00:00,2843.8055782437
317,2023-02-09 15:00:00,2770.1140534582005
318,2023-02-09 18:00:00,2685.3497088874
319,2023-02-09 21:00:00,2435.2567102627
320,2023-02-10 00:00:00,2212.6548504189
321,2023-02-10 03:00:00,2269.164413468
322,2023-02-10 06:00:00,2792.2596930326
323,2023-02-10 09:00:00,2737.2774154727
324,2023-02-10 12:00:00,2635.3311091617
325,2023-02-10 15:00:00,2571.9487614207
326,2023-02-10 18:00:00,2497.4935938905996
327,2023-02-10 21:00:00,2228.3095266699
328,2023-02-11 00:00:00,1975.9255998133
329,2023-02-11 03:00:00,1928.5797496917999
330,2023-02-11 06:00:00,2151.5634309079
331,2023-02-11 09:00:00,2222.5822060911
332,2023-02-11 12:00:00,2177.5272842014997
333,2023-02-11 15:00:00,2300.8555873385
334,2023-02-11 18:00:00,2287.110017949
335,2023-02-11 21:00:00,2167.5999285293
336,2023-02-12 00:00:00,2056.8717306668
337,2023-02-12 03:00:00,2053.435338318
338,2023-02-12 06:00:00,2143.1633607249
339,2023-02-12 09:00:00,2227.164062553
340,2023-02-12 12:00:00,2215.3276000231
341,2023-02-12 15:00:00,2355.0742221557
342,2023-02-12 18:00:00,2358.1287931303
343,2023-02-12 21:00:00,2209.218458072
344,2023-02-13 00:00:00,2081.3082984712
345,2023-02-13 03:00:00,2145.4542889568
346,2023-02-13 06:00:00,2738.0410582154
347,2023-02-13 09:00:00,2709.4044553195004
348,2023-02-13 12:00:00,2582.6397598337
349,2023-02-13 15:00:00,2553.2395141951
350,2023-02-13 18:00:00,2487.5662382203
351,2023-02-13 21:00:00,2314.2193353576
352,2023-02-14 00:00:00,2038.5443048135003
353,2023-02-14 03:00:00,2154.6180018843997
354,2023-02-14 06:00:00,2757.1321268133
355,2023-02-14 09:00:00,2747.204771143
356,2023-02-14 12:00:00,2647.5493930639
357,2023-02-14 15:00:00,2596.7671505955
358,2023-02-14 18:00:00,2528.8029463907
359,2023-02-14 21:00:00,2303.5283369426998
360,2023-02-15 00:00:00,2055.7262665498997
361,2023-02-15 03:00:00,2065.2718008498
362,2023-02-15 06:00:00,2718.5681682471
363,2023-02-15 09:00:00,2739.1865223323002
364,2023-02-15 12:00:00,2738.4228795876998
365,2023-02-15 15:00:00,2698.3316355342
366,2023-02-15 18:00:00,2563.1668698654
367,2023-02-15 21:00:00,2305.8192651746
368,2023-02-16 00:00:00,2072.9082282882
369,2023-02-16 03:00:00,2132.4723623119
370,2023-02-16 06:00:00,2762.0958046475002
371,2023-02-16 09:00:00,2794.9324426349
372,2023-02-16 12:00:00,2737.2774154727
373,2023-02-16 15:00:00,2660.913141083
374,2023-02-16 18:00:00,2535.2939097122003
375,2023-02-16 21:00:00,2307.7283720342
376,2023-02-17 00:00:00,2039.6897689285001
377,2023-02-17 03:00:00,2086.2719763054
378,2023-02-17 06:00:00,2656.3312846192
379,2023-02-17 09:00:00,2668.1677471491
380,2023-02-17 12:00:00,2637.2402160232
381,2023-02-17 15:00:00,2550.5667645908998
382,2023-02-17 18:00:00,2390.9654311176996
383,2023-02-17 21:00:00,2095.435689233
384,2023-02-18 00:00:00,1921.3251436257
385,2023-02-18 03:00:00,1898.7976826818826
386,2023-02-18 06:00:00,2082.0719412138997
387,2023-02-18 09:00:00,2152.3270736524996
388,2023-02-18 12:00:00,2120.2540784097
389,2023-02-18 15:00:00,2197.0001741698
390,2023-02-18 18:00:00,2206.9275298401003
391,2023-02-18 21:00:00,2114.1449364586
392,2023-02-19 00:00:00,2009.144059173
393,2023-02-19 03:00:00,2008.7622378007
394,2023-02-19 06:00:00,2135.1451119142
395,2023-02-19 09:00:00,2163.3998934378
396,2023-02-19 12:00:00,2198.1456382848
397,2023-02-19 15:00:00,2335.2195108132
398,2023-02-19 18:00:00,2348.5832588323
399,2023-02-19 21:00:00,2217.2367068826998
400,2023-02-20 00:00:00,2115.6722219458998
401,2023-02-20 03:00:00,2253.509737217
402,2023-02-20 06:00:00,2844.1873996159998
403,2023-02-20 09:00:00,2852.9692911713
404,2023-02-20 12:00:00,2766.6776611112996
405,2023-02-20 15:00:00,2667.4041044063997
406,2023-02-20 18:00:00,2562.4032271208002
407,2023-02-20 21:00:00,2380.6562540750997
408,2023-02-21 00:00:00,2136.6723974034003
409,2023-02-21 03:00:00,2192.0364963336997
410,2023-02-21 06:00:00,2788.4414793134
411,2023-02-21 09:00:00,2786.9141938242
412,2023-02-21 12:00:00,2762.8594473921003
413,2023-02-21 15:00:00,2744.5320215387997
414,2023-02-21 18:00:00,2643.3493579743
415,2023-02-21 21:00:00,2402.8018936476005
416,2023-02-22 00:00:00,2160.3453224632
417,2023-02-22 03:00:00,2248.9278807551
418,2023-02-22 06:00:00,2852.9692911713
419,2023-02-22 09:00:00,2832.7327584584004
420,2023-02-22 12:00:00,2745.2956642834
421,2023-02-22 15:00:00,2752.5502703495
422,2023-02-22 18:00:00,2653.6585350169
423,2023-02-22 21:00:00,2424.5657118496997
424,2023-02-23 00:00:00,2222.2003847188
425,2023-02-23 03:00:00,2253.1279158466
426,2023-02-23 06:00:00,2823.1872241604
427,2023-02-23 09:00:00,2870.1512529096
428,2023-02-23 12:00:00,2784.2414442219
429,2023-02-23 15:00:00,2707.4953484598996
430,2023-02-23 18:00:00,2614.7127550784
431,2023-02-23 21:00:00,2357.746971758
432,2023-02-24 00:00:00,2106.1266876479
433,2023-02-24 03:00:00,2216.4730641399997
434,2023-02-24 06:00:00,2806.7689051667003
435,2023-02-24 09:00:00,2822.4235814158
436,2023-02-24 12:00:00,2762.0958046475002
437,2023-02-24 15:00:00,2599.821721572
438,2023-02-24 18:00:00,2533.7666242249
439,2023-02-24 21:00:00,2289.7827675532
440,2023-02-25 00:00:00,2167.2181071589002
441,2023-02-25 03:00:00,2149.272502676
442,2023-02-25 06:00:00,2315.7466208449
443,2023-02-25 09:00:00,2379.1289685877996
444,2023-02-25 12:00:00,2334.0740466981997
445,2023-02-25 15:00:00,2396.6927516964997
446,2023-02-25 18:00:00,2413.1110706901995
447,2023-02-25 21:00:00,2301.6192300831003
448,2023-02-26 00:00:00,2168.3635712739
449,2023-02-26 03:00:00,2112.6176509694
450,2023-02-26 06:00:00,2164.1635361824
451,2023-02-26 09:00:00,2165.3090002993
452,2023-02-26 12:00:00,2146.2179317013997
453,2023-02-26 15:00:00,2303.1465155704
454,2023-02-26 18:00:00,2339.0377245342997
455,2023-02-26 21:00:00,2212.6548504189
456,2023-02-27 00:00:00,2100.3993670672003
457,2023-02-27 03:00:00,2195.0910673102003
458,2023-02-27 06:00:00,2758.2775909283
459,2023-02-27 09:00:00,2759.8048764174996
460,2023-02-27 12:00:00,2604.4035780358004
461,2023-02-27 15:00:00,2495.9663084033
462,2023-02-27 18:00:00,2493.2935587991
463,2023-02-27 21:00:00,2381.4198968197
464,2023-02-28 00:00:00,2203.1093161209
465,2023-02-28 03:00:00,2260.3825219127
466,2023-02-28 06:00:00,2722.004560594
467,2023-02-28 09:00:00,2693.7497790703997
468,2023-02-28 12:00:00,2559.7304775166003
469,2023-02-28 15:00:00,2517.7301266035
470,2023-02-28 18:00:00,2508.1845923055
471,2023-02-28 21:00:00,2313.0738712407
472,2023-03-01 00:00:00,2118.7267929205
473,2023-03-01 03:00:00,2219.5276351146
474,2023-03-01 06:00:00,2721.2409178494
475,2023-03-01 09:00:00,2681.5314951682
476,2023-03-01 12:00:00,2538.3484806887004
477,2023-03-01 15:00:00,2515.4391983716
478,2023-03-01 18:00:00,2490.2389878245
479,2023-03-01 21:00:00,2280.6190546256
480,2023-03-02 00:00:00,2116.0540433181995
481,2023-03-02 03:00:00,2210.7457435593
482,2023-03-02 06:00:00,2717.0408827579004
483,2023-03-02 09:00:00,2645.2584648339
484,2023-03-02 12:00:00,2541.7848730356
485,2023-03-02 15:00:00,2524.2210899269
486,2023-03-02 18:00:00,2496.3481297756
487,2023-03-02 21:00:00,2308.4920147769
488,2023-03-03 00:00:00,2080.9264770989
489,2023-03-03 03:00:00,2149.6543240482997
490,2023-03-03 06:00:00,2656.3312846192
491,2023-03-03 09:00:00,2654.0403563872997
492,2023-03-03 12:00:00,2604.4035780358004
493,2023-03-03 15:00:00,2413.8747134348005
494,2023-03-03 18:00:00,2360.4197213622
495,2023-03-03 21:00:00,2142.3997179822
496,2023-03-04 00:00:00,2012.5804515199
497,2023-03-04 03:00:00,2025.944199539
498,2023-03-04 06:00:00,2147.7452171887003
499,2023-03-04 09:00:00,2183.2546047803
500,2023-03-04 12:00:00,2147.7452171887003
501,2023-03-04 15:00:00,2217.2367068826998
502,2023-03-04 18:00:00,2240.5278105721
503,2023-03-04 21:00:00,2130.18143408
504,2023-03-05 00:00:00,2005.3258454538
505,2023-03-05 03:00:00,2020.2168789602
506,2023-03-05 06:00:00,2090.4720113968997
507,2023-03-05 09:00:00,2105.3630449033003
508,2023-03-05 12:00:00,2152.3270736524996
509,2023-03-05 15:00:00,2292.0736957851
510,2023-03-05 18:00:00,2335.6013321855
511,2023-03-05 21:00:00,2252.7460944742998
512,2023-03-06 00:00:00,2126.3632203608
513,2023-03-06 03:00:00,2322.2375841683
514,2023-03-06 06:00:00,2900.6969626651
515,2023-03-06 09:00:00,2844.5692209883
516,2023-03-06 12:00:00,2696.4225286746
517,2023-03-06 15:00:00,2649.4584999254002
518,2023-03-06 18:00:00,2656.3312846192
519,2023-03-06 21:00:00,2460.4569208117
520,2023-03-07 00:00:00,2248.1642380105
521,2023-03-07 03:00:00,2383.3290036793
522,2023-03-07 06:00:00,2908.7152114758
523,2023-03-07 09:00:00,2893.8241779694004
524,2023-03-07 12:00:00,2837.6964362926
525,2023-03-07 15:00:00,2799.8961204709994
526,2023-03-07 18:00:00,2696.4225286746
527,2023-03-07 21:00:00,2459.6932780671
528,2023-03-08 00:00:00,2232.1277403891004
529,2023-03-08 03:00:00,2324.5285124002003
530,2023-03-08 06:00:00,2923.2244236098995
531,2023-03-08 09:00:00,2901.0787840355
532,2023-03-08 12:00:00,2817.0780822092997
533,2023-03-08 15:00:00,2749.8775207453
534,2023-03-08 18:00:00,2697.9498141619
535,2023-03-08 21:00:00,2515.0573769993002
536,2023-03-09 00:00:00,2341.7104741365997
537,2023-03-09 03:00:00,2453.9659574883003
538,2023-03-09 06:00:00,2981.2612721444
